
                                PV Price Fluctuation Slows Down Before SNEC: Price Trend                            		2016-05-05 17:23 

                                Polysilicon Price Skyrocketed, While Prices in All Segments of PV Supply Chain Weakened: Price Trend                            		2016-04-28 18:00 

                                Prices in All Segments of PV Supply Chain Weaken except Polysilicon Market                            		2016-04-21 18:40 

                                Polysilicon's Price Skyrocketed, Si Wafer's Price Cut: Price Trend                            		2016-04-15 19:01 

                                Taiwan-made Cells' Price Fell by 2.5%, Shrinking Price Gap to China-made Cells: Price Trend                            		2016-04-08 18:12 

                                Spot Price of Taiwan-made PV Cells Drops 2.5% This Week: Price Trend                            		2016-04-01 18:39 

                                PV Cell Prices Are Falling Faster Than Expected Due to Cooling Demand                            		2016-03-11 12:20 

                                China’s xEV Policies to Influence Supply-Demand Situation of Cylindrical Lithium Cells for IT Applications                            		2016-03-11 12:18 

                                Weekly Spot Prices From 2/29 to 3/4                            		2016-03-09 17:58 

                                Prices of Multi-Si Products to Go Flat Due to Major Changes in PV Demand after Chinese New Year                            		2016-02-19 18:42 

                                This Week’s Spot Price 1/25~1/30                            		2016-01-29 0:17 

                                PV Demand Remains Strong in 1Q16; Prices of Multi-Si Wafers and Cells to Peak in February                            		2016-01-15 18:03 

                                This Week’s Spot Price (January 4 to 8)                            		2016-01-07 19:02 

                                This Week’s Spot Price December 28~31                            		2015-12-31 17:21 

                                This Week’s Spot Price 12/14~12/18                            		2015-12-18 16:32 

                                This Week’s Spot Price 12/07~12/11                            		2015-12-11 17:42 

                                This Week’s Spot Price 11/30~12/04                            		2015-12-04 18:27 

                                This Week’s Spot Price 11/23~11/27                            		2015-11-26 17:37 

                                This Week’s Spot Price 11/16~11/20                            		2015-11-20 18:32 

                                This Week’s Spot Price 11/9~11/13                            		2015-11-13 18:30 

                                AD/CVD Ruling and Overseas Capacity Expansions Are Variables to the Current PV Boom: EnergyTrend                            		2015-11-06 18:38 

                                This Week’s Spot Price (October 26~30)                            		2015-10-31 22:46 

                                Mono-Si Market is the Only Exception to A Hot PV Sector: EnergyTrend                            		2015-10-22 18:17 

                                Orders Flow into PV Sector as Government Initiatives Generate Strong Demand in China                            		2015-10-08 22:36 

                                China Adds 5.3GW of Solar to its Installation Target in Response to International Emission Reduction Roadmaps                            		2015-10-02 23:16 

                                This Week’s Spot Prices (September 21 to 25)                            		2015-09-25 18:47 

                                TrendForce Reports Slow but Steady Price Increases across PV Sector in Next Two Months                            		2015-09-17 0:18 

                                Weekly Spot Prices From September 7th - 11th                            		2015-09-11 14:50 

                                Polysilicon Prices Fluctuate Slightly After China Closes Import Loophole in September                            		2015-09-03 17:51 

                                This Week’s Spot Price (Aug. 24~28)                            		2015-08-27 15:00 

                                Rising High-Efficiency Module Demand Leads to High Gross Margin for Trina Solar in 2Q15                            		2015-08-21 18:31 

                                Next Generation Technology and Strategic Allocation Races Launched among Global Solar Manufacturers                            		2015-08-14 17:38 

                                Torrent of Orders Welcome PV Industry to Peak Season, but Price Increases Still Limited                            		2015-08-06 16:35 

                                China, USA and India Respectively Sets 100GW Solar Installation Goals                            		2015-07-31 17:24 

                                Mergers between PV Companies Driven by International Integration and Expansion Strategies                            		2015-07-25 0:33 

                                China and Taiwan PV Companies will Realize 4.5GW of PV Cell Capacity in 2015                            		2015-07-17 18:30 

                                Solar Installation in the First Quarter of 2015 Exceeded 12GW, Globally                            		2015-07-03 18:27 

                                Tesla’s Cost-Friendly Energy Storage System Takes Entire Battery Industry to A New Level                            		2015-07-03 18:07 

                                Strong Downstream Demands Cause Spot Prices along PV Supply Chain to Rebound                            		2015-06-18 18:00 

                                Improvement in Conversion Efficiency Upgrades Definition of Mainstream PV Modules to 255W                            		2015-06-12 18:00 

                                Chinese Lithium Cell Makers Ride on Back of Domestic Smartphone Brands’ Rise                            		2015-06-10 9:45 

                                PV Cell Manufacturers to Raise Prices in June Due to High Order Visibility                            		2015-06-04 17:57 

                                Financing Mechanisms to Accelerate PV Plant Development                            		2015-05-28 17:58 

                                Solar Industrial Concentration to Become Higher through Consolidation                            		2015-05-22 18:06 

                                Market for PV Systems Heats Up due to Growing Demands in China                            		2015-05-14 17:29 

                                Domestic PV Demand in China Boosts after the 2015 SNEC Convention                            		2015-05-07 18:07 

                                Weekly Spot Prices From April 15th - 21st                            		2015-04-23 18:00 

                                Water Scarcity Issue in Taiwan Boosts Local PV Cell Production Costs                            		2015-04-16 17:48 

                                EnergyTrend Anticipates Declines in PV Prices to End in Q2 as Demands in China Return                            		2015-04-09 22:46 

                                Trend of PV Products’ Spot Prices Remains Flat                            		2015-04-02 23:02 

                                PV Prices Continue Dropping Due to Weak Demand and Surplus Supply                            		2015-03-27 16:36 

                                PV Prices to Stabilize Following NEA’s Announcement of 17.8GW Installation Target in China, Expects EnergyTrend                            		2015-03-20 14:26 

                                High-Efficiency PV Module Export Ratio Increases Following Booming Demand                            		2015-03-12 18:01 

                                Power Battery and Energy Storage System to Take Center Stage in 2015                            		2015-03-09 18:23 

                                Orders Return but Prices Remain Weak for the Erratic March PV Market                            		2015-03-06 14:16 

                                Spot Prices Continue Dropping due to the Off-season Market before the Chinese New Year                            		2015-02-13 11:31 

                                Taiwanese PV Cell Makers Set a New Shipment Record of Over 10GW                            		2015-02-05 16:29 

                                Taiwanese PV Makers to Establish More Overseas Markets under US’s Punitive Duties                            		2015-01-30 16:51 

                                Japan Announces Revision of Renewable Energy FIT                            		2015-01-22 16:49 

                                Costs, Intensive Sunlight, and Policies Lead to High Potential for MENA Solar Market                            		2015-01-16 18:01 

                                TrendForce is Optimistic about 2015 Market for Lithium Cell as Q4 in 2014 Shows Moderate Price Fall                            		2015-01-12 18:29 

                                Prices Will Remain Flat for Downstream Sectors of Solar Energy before the Chinese New Year                            		2015-01-08 17:59 

                                Rational Expand Production Capacity in 2015, Bigger Solar Players Set to Continue Market Domination                            		2014-12-26 9:42 

                                Weekly Spot Price                            		2014-12-19 14:59 

                                Weekly Spot Price                            		2014-12-12 17:25 

                                Taiwan PV Producers Adjust Global Strategies to Minimize Impacts from US-China Trade war                            		2014-12-05 18:12 

                                Module Output Key to Reducing Cost of Solar Systems                            		2014-11-20 16:38 

                                Japan Solar Market to Move from Ground to Roof as Government Policy Changes                            		2014-11-14 10:16 

                                Chinese solar module exports to Southeast Asia surge                            		2014-11-07 14:40 

                                EU mulling anti-circumvention measures on Asian countries solar exports                            		2014-10-31 16:10 

                                Solar manufacturers vie for control of nascent N-type mono cell market                            		2014-10-27 17:57 

                                US anti-dumping, countervailing duties cast shadow over solar market                            		2014-10-17 10:10 

                                Chinese solar manufacturers buoyed by supportive government policies                            		2014-10-09 10:19 

                                China, Japan to fuel solar demand surge in fourth quarter                            		2014-10-03 14:20 

                                Profits to rise for high-efficiency cell producers                            		2014-09-26 9:46 

                                Taiwan, China solar firms boost overseas production                            		2014-09-19 14:08 

                                China issues new policy to boost distributed PV market                            		2014-09-12 10:47 

                                Photovoltaic Industry Sees Conflicting Market Trends                            		2014-09-05 10:48 

                                DuPont Ups Ante in Struggle with Samsung SDI, Pursues Litigation Against Main Competitor’s Customers                            		2014-08-29 9:39 

                                Change in US Anti-dumping Duty May Boost Capacity Utilization Rates of Taiwan Solar Firms                            		2014-08-22 9:15 

                                Price Quotes to Drop in 3Q14 due to Weak Momentum in PV Market                            		2014-08-14 17:38 

                                PV Thin-Film Makers Seize North America Market Share Due to the US-China Trade War                            		2014-08-08 9:17 

                                Demand for Chinese PV Makers Turns Weak as Preliminary Anti-Dumping Tax Rates Exceeded Expectation                            		2014-07-31 9:12 

                                Solar Product’s Prices and Transaction Modes Could be More Flexible Due to the Preliminary Rulings of Anti-dumping and Countervailing Duties                            		2014-07-25 18:07 

                                PV Wafer and Module Price Quotes Continue to Drop due to Strong Price Competition between Maker                            		2014-07-18 10:51 

                                Demand Uncertainty in July Adds Pressure on Wafer Makers                            		2014-07-11 10:46 

                                Japan Solar Makers to Look for Investment Partners as Japan Plans to Cancel Certain FIT Certifications for Solar Plant Facilities                            		2014-07-04 14:07 

                                SolarCity Completes Supply Chain Strategy with Silevo Acquisition                            		2014-06-26 20:13 

                                Taiwanese Manufacturers Tread Carefully When Expanding PV Module Capacity                            		2014-06-20 9:44 

                                Utilization Rates to Drop by the End of June, Long-Term Demand may Increase After Anti-Dumping Preliminary Verdict Announcements                            		2014-06-13 11:53 

                                US to Impose High Tariffs on Chinese PV Products, Taiwanese Manufacturers May Benefit                            		2014-06-06 9:13 

                                PV Manufacturers Focus on Strategy Deployment as Downstream Market Demand Continues to Increase                            		2014-05-30 18:16 

                                Stronger Demand to Mono-si Drives Capacity Expansions                            		2014-05-28 14:56 

                                Stronger Market Demand May Sustain PV Silicon Wafer’s Prices in 2Q                            		2014-05-15 18:00 

                                Wacker Benefits From EU-China Polysilicon Anti-Dumping and Countervailing Issues                            		2014-05-08 17:23 

                                Silicon Thin-Film Market Share to Fall in the Short Run with DuPont Thin-Film Production Shutdown                            		2014-05-02 18:57 

                                Slow Stock Clearance Rate Impacts PV Price Trend                            		2014-04-25 18:11 

                                PV Mono-Si Cell Demand May Increase Due to Bridged Price Gaps                            		2014-04-17 17:35 

                                Changes Within PV Market Leads to Lowered Prices in 2Q14                            		2014-04-10 16:16 

                                Significant Drop in PV Price Quotes Puts More Pressure onto Wafer Manufacturers                            		2014-04-03 18:11 

                                Wafer Price Decreases Due to Season Pre-Load and Weaker Demand                            		2014-03-29 12:16 

                                Japan’s Lowered PV Feed-in Tariff May Cause ROI Decrease 3-5%                            		2014-03-24 18:28 

                                PV Spot Price May Increase in Q2 Due to Process Delay on US-China Anti-dumping and Countervailing Investigation                            		2014-03-17 9:20 

                                Policies and Incentives Boost Australia’s Large-Scale Power Plant Demand                            		2014-03-08 11:15 

                                PV to Keep Up Demands in March; Short-term Price Surge but Decreased Volumes                            		2014-03-03 14:51 

                                Price Quotations of Upstream PV Products to Rise Despite Complicated Market Factors in March                            		2014-02-24 13:45 

                                US-China Trade War and the End of Japan’s Fiscal Year Lead to Taiwanese Manufacturers’ Low Sales Revenue in March                            		2014-02-17 10:04 

                                European Manufacturers to Maintain Market Share as China Temporarily Cancels Anti-Dumping and Countervailing Investigation on European Poly                            		2014-02-07 17:04 

                                PV Spot Price Continues to Increase in February, Anti-Dumping and Countervailing Result to be Announced in March                            		2014-01-27 11:01 

                                USA’s Anti-Dumping Investigation May affect Taiwanese Cell Manufacturers                            		2014-01-20 10:52 

                                Wafer Manufacturers to Achieve Outstanding Sales Performance in February due to Brightening Prospect                            		2014-01-10 10:58 

                                Cell Manufacturers May Revise Price Upward Due to Increased Raw Material Cost                            		2014-01-03 10:53 

                                Increased Roof-Top PV Market Penetration Rate May Affect Electricity Company Revenue                            		2013-12-28 9:13 

                                PV Spot Price Slowly Increases with US$20/kg Being the Polysilicon Ceiling Price in the Short Run                            		2013-12-25 17:27 

                                Polysilicon’s Market Momentum Continues, Suppliers to Increase Contractual Polysilicon Price                            		2013-12-15 8:37 

                                EU’s Anti-Dumping Tariffs on Chinese PV Solar Glass May Have Minimal Effect on PV Market                            		2013-12-10 11:05 

                                Wafer Manufacturers Re-Consider Contract Trading due to Supply Shortage and Increased Price                            		2013-11-28 10:09 

                                Japan to Revise PV Subsidy Downward, Investment in PV System Installation may Increase in the Short Run                            		2013-11-23 22:25 

                                New Era Approaches as Gross Margin and Quantity of Lithium Battery Decrease                            		2013-11-22 13:21 

                                Warning from GCL Leads to Polysilicon Shortage                            		2013-11-18 10:18 

                                Closing of Japanese Thin-Film Maker Soltec Raises Concern for Future Equipment and Technology Development                            		2013-11-11 10:59 

                                PV Manufacturers Initiate Expansion Plans                            		2013-11-01 11:19 

                                Growing Demand of PV Power Plants Leads to Increased Investment in PV Power Plants                            		2013-10-28 11:42 

                                Taiwanese PV Manufacturers Seize Opportunities in Monocrystalline Market as PV Self-Consumption Increases                            		2013-10-21 12:02 

                                Better Prospect in PV Market Leads to Increased Polysilicon Demand in 1Q14                            		2013-10-14 11:54 

                                IKEA to Sell Solar Modules, Distributed Market Opportunities Takeoff                            		2013-10-08 11:33 

                                Countervailing Duty Imposed on Chinese Imports of US Polysilicon May Have Limited Impact on Price                            		2013-09-27 11:19 

                                Japan’s Zero Nuclear Power Issue Triples PV Market Demand in 2013                            		2013-09-24 12:21 

                                Recent PV Policies Intensify Industrial Concentration in PV Market                            		2013-09-14 10:10 

                                Return-On-Investment Rate in Taiwan’s Domestic Market Decreases Sharply Due to Intense Competition                            		2013-09-09 12:35 

                                Wafer Manufacturers Plan to Raise Prices in Face of Growing Polysilicon Costs                            		2013-09-02 11:20 

                                Unsolved Financial Pressure and Over-Investment Doubt Lead to PV Subsidy Cut in Europe                            		2013-08-26 11:07 

                                The market share of diversified residential market may exceed 50% in 2015, high-efficiency products are becoming the trend in PV industry                            		2013-08-19 10:49 

                                Launch of EU-China new agreement leads to unpredictable PV price in the third quarter                            		2013-08-12 10:45 

                                Dawning of low profit era for lithium batteries as Chinese manufacturers scramble for market share                            		2013-08-04 10:40 

                                China Polysilicon Price Raise Causes Minor Fluctuations in Solar Energy Market                            		2013-08-04 10:21 

                                China’s solar anti-dumping actions have been activated; this week’s polysilicon price remains stable                            		2013-07-25 10:56 

                                The shipment for Chinese PV products account for 60% in the 1H13, future of European module manufacturing industry becomes unpredictable                            		2013-07-20 15:46 

                                Hoku announces bankruptcy; the future for small polysilicon factories seems gloomy                            		2013-07-15 10:17 

                                The market is yet to be observed with limited rise for spot price                            		2013-07-08 10:51 

                                With grace period for the anti-dumping and countervailing policy approaching, Chinese manufacturers accelerate shipment to alleviate inventory pressure                            		2013-06-29 22:57 

                                For Solar Energy Average Conversion Efficiency, Government Policy Should Remain the Focal Point for the Future                            		2013-06-24 10:44 

                                EU AD Tariff has Both Pros and Cons. Industry Traders Wait and Watch the Developments                            		2013-06-17 10:24 

                                Chinese PV manufacturers to shift production -–a certain trend in the market                            		2013-06-07 12:43 

                                Europe’s anti-dumping tariff about to finalize, Chinese PV manufacturers’ three contingency plans                            		2013-05-27 10:48 

                                Europe imposes heavy tariff on China’s PV products, manufacturers caught in the solar industry shuffle                            		2013-05-12 23:37 

                                Oversupply and M&A occur in the PV inverter market                            		2013-05-06 18:31 

                                Reduced cell cost suggests the upcoming era of large capacity cells                            		2013-05-06 17:32 

                                The combination of power generation and energy storage will become the next trend in the PV industry                            		2013-04-26 13:55 

                                With power system development lagging behind, Chinese solar manufacturers will continue to face business difficulties                            		2013-04-19 15:07 

                                The butterfly effect—EU’s ruling to stir solar development in the East Asia                            		2013-04-12 17:38 

                                Responding to EU’s double reverse policy, Chinese PV manufacturers aggressively invest in the solar market                            		2013-04-08 17:42 

                                Benefiting from the double reverse policy, Taiwanese silicon wafer manufacturers to raise price in April                            		2013-04-01 10:48 

                                Manufacturers to Overcome Potential Obstacles as Investments in Australia Increase                            		2013-03-25 9:22 

                                TrendForce: Good order visibility, Taiwanese solar manufacturers to increase monthly revenue                            		2013-03-15 12:25 

                                NSP Announced February Consolidated Revenue of NT$839 Million                            		2013-03-11 14:19 

                                TrendForce:Market Differentiation Results in Price Increase of High Efficiency Products                            		2013-03-08 11:24 

                                TrendForce：Policy and efficiency remains crucial to the re-emergence of the PV market                            		2013-03-06 14:25 

                                TrendForce：Efficiency improvement remains the key, Metal Wrap Through (MWT) technology ready to take the market                            		2013-02-21 14:08 

                                TrendForce：PV Market Prices Show Growth, 1Q13 Performance May Surpass Expectations                            		2013-02-05 16:36 

                                TrendForce：China's Polysilicon Prices Continue to Surge, Price Increases from Mid-to-Downstream Vendors to Follow                            		2013-01-14 10:02 

                                US, Europe, and Japan to Seize New PV Investment Opportunities                            		2012-12-27 18:26 

                                TrendForce：China Launches Anti-Dumping Investigation , Polysilicon Price Differs across Asia                            		2012-11-08 18:23 

                                TrendForce：Recent Developments to Jeopardize Taiwanese Solar Firms’ Future                            		2012-10-04 17:09 

                                TrendForce：Japan’s Solar Market May Pick Up despite Stagnant PV Market Outlook and Low Popularity at Exhibitions                            		2012-10-01 10:05 

                                TrendForce: Steep Dive in FiT to Impair Taiwan’s Domestic Solar Demand                            		2012-09-20 14:12 

                                TrendForce：European Solar Firms May Transfer Orders to Taiwanese Companies                            		2012-09-14 19:12 

                                TrendForce: Battery Price Sees Decline as the Market Remains Oversupplied                            		2012-09-07 17:55 

                                TrendForce: China Enacts Policies to Stimulate Domestic PV Demand                            		2012-09-07 15:44 

                                TrendForce: Wafer Makers’ Glory Days are Behind Them                            		2012-08-31 9:55 

                                TrendForce: Solar Downturn Spreads to BOS Sector                            		2012-08-23 13:47 

                                TrendForce: Manufacturers Demanded to Execute Contracts as Cell Prices and Utilization Rates Continue to Dip                            		2012-08-16 9:57 

                                TrendForce: Orders yet to Reflect Potential Demand as European Economy Remains in Slump                            		2012-08-09 11:01 

                                TrendForce：Anti-Dumping Cases between U.S., China, and Europe Render August Outlook Sluggish                            		2012-08-03 9:49 

                                TrendForce：Demand for High Price-Performance Ratio Products Climbs as PV Market Outlook Worsens                            		2012-07-26 9:55 

                                TrendForce: Decreasing PV Orders and Prices Portend Weaker-than-Expected Solar Market in August                            		2012-07-19 10:17 

                                TrendForce：As PV Market Sees Emphasis on Price-Performance Ratio, Demand Warms for Standard Solar Products                            		2012-07-12 11:33 

                                TrendForce: Germany Revised Solar Subsidy, July Spot Prices on Gradual Decline                            		2012-07-05 11:45 

                                EnergyTrend: Multi-Si Wafer Efficiency Improves, Challenging P-Type Mono-Wafer Market                            		2012-06-28 13:57 

                                TrendForce: Solar Wafer and Cell Prices Remain on Slight Uptrend, Q3 Shipments Dependent on Market                            		2012-06-21 10:17 

                                TrendForce：Rush Orders Bring in Revenue for PV Makers in Q2                            		2012-06-14 11:06 

                                Solar Cell Makers Pulled the Trigger on Price Increases, Wafer Manufacturers to Follow Suit                            		2012-05-28 17:59 

                                TrendForce: New NB Processor Propelled Rush Orders for Lithium Battery                            		2012-05-24 17:11 

                                TrendForce: Anti-dumping and Anti-countervailing Decision Unexpected, Manufacturers Treading Carefully                            		2012-05-23 18:14 

                                TrendForce: Anti-dumping and Anti-countervailing Decision Unexpected, Manufacturers Treading Carefully                            		2012-05-23 17:59 

                                TrendForce: U.S. Sets Preliminary Anti-dumping Duties on solar cells, Taiwanese Makers to See Improved Spot Market Prices Next Week                            		2012-05-18 18:03 

                                TrendForce: SNEC Exhibition Kicks Off, Major Makers United on Cost Optimization                            		2012-05-17 17:53 

                                TrendForce: European Solar Market Outlook to Stay Murky                            		2012-05-10 10:31 

                                TrendForce: Polarization in the Polysilicon Industry – Survival of the Fittest                            		2012-05-03 11:43 

                                EnergyTrend: Polysilicon Price Continues to Fall, May Reach US$20/kg in 2012                            		2012-04-30 12:55 

                                TrendForce: Solar Prices Remain Low Despite Italian Market Demand Recovery                            		2012-04-19 14:42 

                                EnergyTrend: Lesson Learned, Solar Manufacturers No Longer Slashing Price to Bring In Orders                            		2012-04-12 10:26 

                                EnergyTrend: Effect of Apple Craze Extends to Lithium Polymer Batteries, Scale Causes Price Reduction                            		2012-04-10 11:20 

                                EnergyTrend: Solar Prices Plummet in Past Two Weeks, Manufacturers on the Defense                            		2012-04-05 18:43 

                                EnergyTrend: Germany’s Revised Solar Subsidy Policy to Bring Short-Term Gains, Potential Long-Term Losses                            		2012-03-29 10:46 

                                EnergyTrend: U.S. Reaches Preliminary Decision on Solar Anti-Dumping Tariffs                            		2012-03-21 18:21 

                                EnergyTrend: Market Purchase Momentum Weak, Price Falls Significantly                            		2012-03-15 10:53 

                                EnergyTrend: Prices Began to Drop as Uncertainty Mounted                            		2012-03-08 10:09 

                                EnergyTrend: Solar Market Variables Result in Spot Market Uncertainty, High-Efficiency Products a New Trend at PV Expo Japan                            		2012-02-29 18:40 

                                EnergyTrend: Rush Order Influx Continues, Makers Treading Cautiously                            		2012-02-22 18:38 

                                EnergyTrend: 2Q12 Solar Industry Development and Outlook Remains Conservative                            		2012-02-17 17:47 

                                EnergyTrend: Subsidies for Major Markets to Decrease; Market Prospects in 1Q12 Looking Up due to Impending Subsidy Cut                            		2012-02-09 10:15 

                                EnergyTrend: Lithium Polymer Battery Cell Capacity to Increase by 30% in 2012; Cylindrical Lithium Battery Cell Production Cut Begins to Take Effect                            		2012-02-06 17:52 

                                EnergyTrend: Rush Order Influx Continues, Market Outlook Optimistic for 1Q12                            		2012-02-03 11:09 

                                EnergyTrend: Benefitting from Inventory Restocking Orders, Post-Chinese New Year Solar Supply Chain Price Increase Brewing                            		2012-01-19 17:05 

                                Upstream Price Quotes Increase, Downstream Makers Bide Time                            		2012-01-12 11:19 

                                Solar Cell Makers Benefited from Rush Orders; Polysilicon Contract Price Likely to Surge                            		2012-01-06 9:11 

                                4Q11 Lithium Battery Market Stabilized by Chinese New Year Demand Surge                            		2012-01-03 16:12 

                                Upstream Spot Price Rises, Market Outlook Remains Unclear for 2012                            		2011-12-29 11:10 

                                Polysilicon Contract Price to Increase, Top Tier Manufacturers’ Stance Decisive                            		2011-12-22 16:34 

                                China and U.S. Solar Trade War Begins, Taiwanese Vendors to Benefit                            		2011-12-15 10:01 

                                High-Efficiency Solar Products Gaining Popularity; Manufacturers’ Technology Capability and Strategies Come into Play                            		2011-12-08 10:08 

                                Taiwanese Manfacturers to Enter Solar System Market and Face New Challenge                            		2011-12-01 11:53 

                                Tablet and Notebook Battery Market Outlooks Differ Vastly                            		2011-11-28 18:29 

                                Solar Price Drop Curbs; Carbon Emissions Trading Is Expected to Spur Solar Demand                            		2011-11-23 18:57 

                                Unable to Compete in the Price Wars, Mid and Small-scale PV Makers Temporarily Cut Capacity                            		2011-11-16 19:10 

                                Solar Manufacturers Form Strategic Alliances to Escape Cutthroat Market                            		2011-11-10 14:57 

                                Solar Industry Oversupply Persists Despite Demand Recovery in Q4                            		2011-11-03 15:24 

                                Pessimism Permeates Solar Market, Few Buyers as PV Price Continues to Fall                            		2011-10-26 18:04 

                                Solar Cell Makers Face Profitability Challenges in Q4 due to Falling Price and Shrinking Market Demand                            		2011-10-20 8:56 

                                Q4 Demand Disappointing, Solar Manufacturers Face Immense Financial Pressure                            		2011-10-12 18:08 

                                GCL’s Upper Hand a Double-Edged Sword for Downstream Solar Players                            		2011-10-05 18:05 

                                EnergyTrend: Solar Price Continues to Drop, Alarming Sign for the Market                            		2011-09-28 18:30 

                                GLC, Foxconn Join Forces, Polysilicon Solar Industry to Face Cutthroat Market                            		2011-09-21 18:05 

                                Downstream Manufacturers Hesitant, Multi-Si Price of US$45/Kg in Sight                            		2011-09-14 18:20 

                                EU PVSEC Reveals 4Q11 Prospects Uncertain, Solar Manufacturers Wrestle over Price and Payment Terms                            		2011-09-07 18:00 

                                Increasing Pressure from Downstream to Lower Price, Polysilicon Price Unstable                            		2011-08-31 18:20 

                                Declining PV Price and Profit Margin May Trigger Solar Industry Meltdown in U.S. and Europe                            		2011-08-25 8:38 

                                Demand for High Conversion Efficiency Solar Product Remains while Recent Price Trends Are Polarized                            		2011-08-17 22:20 

                                Production Capacity Advances in China and Korea Triggered Price Decrease                            		2011-08-11 17:27 

                                European Market Sees Signs of Demand Rise; The German Incremental PV Market Installation Volume is Expected to Expand to 3.5GW in 2H11                            		2011-08-03 18:29 

                                Trade-off between Profitability and Inventory Clearance Becomes the Biggest Challenge for Solar Cell Manufacturers                            		2011-07-27 19:44 

                                PV Prices Continue to Go up, but Momentum Slows                            		2011-07-21 9:43 

                                Due to Increasing Demand in Mainland China, Polysilicon Price Continues to Rise                            		2011-07-13 18:30 

                                Polysilicon Price Rebounds, and Si Wafer Price Increase Simmers                            		2011-07-07 10:44 

                                Solar Market Demand Increased, but Price Remained Low Still                            		2011-06-30 10:20 

                                Solar Market Demand Poised for a Rebound; Inventory Clearance and Capital Market Condition Hold Sway                            		2011-06-22 17:37 

                                Solar Industry Signaled a Mixed Message in Early June; Spot Price Reached New Low but Likely to Rebound in 2H11                            		2011-06-16 10:57 

                                Opening of Intersolar Europe 2011 and Half-Yearly Financial Report Releases Lead the PV Market Development                            		2011-06-08 18:35 

                                Chinese Manufacturers’ Capacity Expansion Plans still in Progress despite Continued Decrease in Solar Energy Market Price                            		2011-06-01 18:13 

                                Polysilicon Price Trending down to $50/kg due to High Inventory Level and Low Visibility of Market Demand                            		2011-05-25 17:41 

                                PV Market Demand is yet to Materialize, as the Price Decline Continues                            		2011-05-18 19:27 

                                EnergyTrend: Inventory Turnover Is Still the Key Factor for the PV Market Development in 2H11                            		2011-05-11 18:43 

                                EnergyTrend Latest Solar Price Survey: Manufacturers to Reduce Production in Response to Low Market Visibility                            		2011-05-04 18:03 

                                Solar Wafer and Cell Manufacturers Began Price Cut; Cell Price Dropped below $1/Watt                            		2011-04-27 17:20 

                                In Response to A Constant Decrease in Solar Price, Some Manufacturers have Lowered Their Production Capacities                            		2011-04-20 18:01 

                                Continued Decrease in Solar Cell Contract Prices to Bring a Serious Challenge to Manufacturers in 2Q11                            		2011-04-19 18:47 

                                Decreasing Solar Cell Prices to Bring a Serious Challenge to Manufacturers in 2Q11                            		2011-04-13 19:07 

                                Solar Cell Price Continues to Decrease, the Profit of 1Q 2011 Is Lower than Expected                            		2011-04-06 18:28 

                                Italian Market Demand Ceasing, European Market Demand may be Lower than Expected in 2011                            		2011-03-31 9:31 

                                Extreme Spot Prices Posing a Challenge to Manufacturers: Poly Silicon Prices Rise while Wafer and Cell Prices Drop                            		2011-03-23 19:02 

                                TrendForce: The Latest Solar Price Survey                            		2011-03-17 13:20 

                                TrendForce: The Latest Solar Price Survey                            		2011-03-10 10:31 

                                TrendForce: The Latest Solar Price Survey                            		2011-03-04 9:12 

                                TrendForce: The Latest Solar Price Survey                            		2011-02-24 17:07 

                                TrendForce: The Latest Solar Price Survey                            		2011-02-18 15:13 

                                TrendForce: The Latest Solar Price Survey                            		2011-02-10 18:04 

                                TrendForce: The Latest Solar Price Survey                            		2011-02-02 21:55 

                                TrendForce: The Latest Solar Price Survey                            		2011-01-26 18:12 

                                TrendForce: The Latest Solar Price Survey                            		2011-01-20 16:21 

                                Solar PV Price decline in Jan, 2011                            		2011-01-14 13:55 

                                Price of Solar Cells in 4Q10 is Estimated to Decrease by 8%-12% Due to Weak Demand and Climate Impact                            		2010-10-12 18:14 

                                EnergyTrend: Global Solar Energy Market Demand to Keep Growth in 3Q                            		2010-07-15 17:17 

                                Solar Cell Price Trend in 2Q10                            		2010-05-20 17:20 

                                EnergyTrend: Silicon Wafer Shortage Leads to Continuous Price Hike in 2Q                            		2010-05-20 16:46 

                                Solar Panel Price                            		2010-04-02 14:50 
